Region PSGC Number,PSGC Code of Region,Name of Region,Province PSGC Number,PSGC Code of Province,Name of Province,Municipality/City PSGC Number,PSGC Code of Municipality,Name of Municipality,Barangay PSGC Number,PSGC Code of Barangay,Name of Barangay
15,150000000,ARMM,66,156600000,SULU,02,156602000,JOLO (Capital),010,156602010,Walled City (Pob.)
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,002,156603002,Kambing
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,004,156603004,Kanlagay
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,010,156603010,Pang
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,011,156603011,Pangdan Pangdan
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,012,156603012,Pitogo
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,013,156603013,Karungdong (Pob.)
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,016,156603016,Tunggol
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,017,156603017,Masjid Bayle
15,150000000,ARMM,66,156600000,SULU,03,156603000,KALINGALAN CALUANG,018,156603018,Masjid Punjungan
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,004,156604004,Bual
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,007,156604007,Kan-Bulak
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,008,156604008,Kan-Mindus
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,012,156604012,Lambago
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,013,156604013,Lianutan
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,014,156604014,Lingah
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,015,156604015,Mananti
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,021,156604021,Tubig-Puti (Pob.)
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,024,156604024,Tandu-Bato
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,028,156604028,Tulayan Island
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,029,156604029,Guimbaun
15,150000000,ARMM,66,156600000,SULU,04,156604000,LUUK,030,156604030,Niog-niog
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,001,156605001,Anak Jati
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,002,156605002,Bato Ugis
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,003,156605003,Bualo Lahi
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,004,156605004,Bualo Lipid
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,005,156605005,Bulabog
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,006,156605006,Ratag Limbon
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,007,156605007,Duhol Kabbon
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,008,156605008,Gulangan
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,009,156605009,Ipil
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,010,156605010,Kandang
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,011,156605011,Kapok-Punggol
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,012,156605012,Kulasi
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,013,156605013,Labah
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,014,156605014,Lagasan Asibih
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,015,156605015,Lantong
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,016,156605016,Laud Kulasi
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,017,156605017,Laum Maimbung
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,018,156605018,Lunggang
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,019,156605019,Lower Tambaking
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,020,156605020,Lapa
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,021,156605021,Matatal
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,022,156605022,Patao
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,023,156605023,Poblacion (Maimbung)
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,024,156605024,Tabu-Bato
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,025,156605025,Tandu Patong
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,026,156605026,Tubig-Samin
15,150000000,ARMM,66,156600000,SULU,05,156605000,MAIMBUNG,027,156605027,Upper Tambaking
15,150000000,ARMM,66,156600000,SULU,06,156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),002,156606002,Bubuan
15,150000000,ARMM,66,156600000,SULU,06,156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),003,156606003,Kabuukan
15,150000000,ARMM,66,156600000,SULU,06,156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),008,156606008,Pag-asinan
15,150000000,ARMM,66,156600000,SULU,06,156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),012,156606012,Bangas (Pob.)
15,150000000,ARMM,66,156600000,SULU,06,156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),015,156606015,Teomabal
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,001,156607001,Asin
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,002,156607002,Bakud
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,003,156607003,Bangday
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,004,156607004,Baunoh
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,005,156607005,Bitanag
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,006,156607006,Bud Seit
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,007,156607007,Bulangsi
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,008,156607008,Datag
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,011,156607011,Kamalig
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,013,156607013,Kan Ukol
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,014,156607014,Kan Asaali
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,015,156607015,Kan-Dayok
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,016,156607016,Kan-Sipat
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,017,156607017,Kawasan
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,018,156607018,Kulay-kulay
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,019,156607019,Lakit
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,023,156607023,Lunggang
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,027,156607027,Parang
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,028,156607028,Lower Patibulan
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,029,156607029,Upper Patibulan
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,030,156607030,Pugad Manaul
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,031,156607031,Puhagan
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,033,156607033,Seit Higad
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,034,156607034,Seit Lake (Pob.)
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,036,156607036,Su-uh
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,037,156607037,Tabu Manuk
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,038,156607038,Tandu-tandu
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,039,156607039,Tayungan
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,040,156607040,Tinah
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,042,156607042,Tubig Gantang
15,150000000,ARMM,66,156600000,SULU,07,156607000,OLD PANAMAO,043,156607043,Tubig Jati
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,001,156608001,Alu Bunah
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,003,156608003,Bangkilay
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,004,156608004,Kawitan
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,005,156608005,Kehi Niog
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,006,156608006,Lantong Babag
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,007,156608007,Lumah Dapdap
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,009,156608009,Pandan Niog
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,010,156608010,Panducan
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,011,156608011,Panitikan
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,012,156608012,Patutol
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,013,156608013,Simbahan (Pob.)
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,014,156608014,Se-ipang
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,016,156608016,Suang Bunah
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,017,156608017,Tonggasang
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,018,156608018,Tubig Nonok
15,150000000,ARMM,66,156600000,SULU,08,156608000,PANGUTARAN,019,156608019,Tubig Sallang
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,001,156609001,Kaha
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,002,156609002,Alu Pangkoh
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,003,156609003,Bagsak
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,004,156609004,Bawisan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,005,156609005,Biid
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,006,156609006,Bukid
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,008,156609008,Buli Bawang
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,009,156609009,Buton
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,010,156609010,Buton Mahablo
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,011,156609011,Danapa
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,012,156609012,Duyan Kabao
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,013,156609013,Gimba Lagasan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,015,156609015,Kahoy Sinah
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,016,156609016,Kanaway
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,017,156609017,Kutah Sairap
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,019,156609019,Lagasan Higad
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,021,156609021,Laum Buwahan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,023,156609023,Laum Suwah
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,024,156609024,Alu Layag-Layag
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,025,156609025,Liang
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,026,156609026,Linuho
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,027,156609027,Lipunos
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,028,156609028,Lungan Gitong
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,029,156609029,Lumbaan Mahaba
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,030,156609030,Lupa Abu
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,031,156609031,Nonokan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,032,156609032,Paugan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,033,156609033,Payuhan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,034,156609034,Piyahan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,035,156609035,Poblacion (Parang)
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,036,156609036,Saldang
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,037,156609037,Sampunay
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,038,156609038,Silangkan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,039,156609039,Taingting
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,040,156609040,Tikong
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,041,156609041,Tukay
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,042,156609042,Tumangas
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,043,156609043,Wanni Piyanjihan
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,044,156609044,Lanao Dakula
15,150000000,ARMM,66,156600000,SULU,09,156609000,PARANG,045,156609045,Lower Sampunay
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,001,156610001,Andalan
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,003,156610003,Daungdong
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,004,156610004,Kamawi
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,005,156610005,Kanjarang
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,006,156610006,Kayawan (Pob.)
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,007,156610007,Kiput
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,008,156610008,Likud
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,009,156610009,Luuk-tulay
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,010,156610010,Niog-niog
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,011,156610011,Patian
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,012,156610012,Pisak-pisak
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,013,156610013,Saimbangon
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,014,156610014,Sangkap
15,150000000,ARMM,66,156600000,SULU,10,156610000,PATA,015,156610015,Timuddas
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,001,156611001,Anuling
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,002,156611002,Bakong
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,003,156611003,Bangkal
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,004,156611004,Bonbon
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,005,156611005,Buhanginan (Darayan)
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,006,156611006,Bungkaung
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,007,156611007,Danag
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,008,156611008,Igasan
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,009,156611009,Kabbon Takas
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,010,156611010,Kadday Mampallam
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,011,156611011,Kan Ague
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,012,156611012,Kaunayan
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,013,156611013,Langhub
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,014,156611014,Latih
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,015,156611015,Liang
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,016,156611016,Maligay
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,017,156611017,Mauboh
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,018,156611018,Pangdanon
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,019,156611019,Panglayahan
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,020,156611020,Pansul
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,021,156611021,Patikul Higad
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,022,156611022,Sandah
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,023,156611023,Taglibi (Pob.)
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,024,156611024,Tandu-Bagua
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,025,156611025,Tanum
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,026,156611026,Taung
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,027,156611027,Timpok
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,028,156611028,Tugas
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,029,156611029,Umangay
15,150000000,ARMM,66,156600000,SULU,11,156611000,PATIKUL,030,156611030,Gandasuli
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,001,156612001,Bakud
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,004,156612004,Buan
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,006,156612006,Bulansing Tara
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,007,156612007,Bulihkullul
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,008,156612008,Campo Islam
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,009,156612009,Poblacion (Campo Baro)
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,010,156612010,Duggo
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,011,156612011,Duhol Tara
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,012,156612012,East Kungtad
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,013,156612013,East Sisangat
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,015,156612015,Ipil
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,016,156612016,Jambangan
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,018,156612018,Kabubu
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,019,156612019,Kong-Kong Laminusa
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,020,156612020,Kud-kud
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,021,156612021,Kungtad West
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,023,156612023,Luuk Laminusa
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,025,156612025,Latung
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,026,156612026,Luuk Tara
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,030,156612030,Manta
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,032,156612032,Minapan
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,035,156612035,Nipa-nipa
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,037,156612037,North Laud
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,038,156612038,North Manta
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,040,156612040,North Musu Laud
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,041,156612041,North Silumpak
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,042,156612042,Punungan
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,046,156612046,Pislong
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,048,156612048,Ratag
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,049,156612049,Sablay
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,050,156612050,Sarukot
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,053,156612053,Siburi
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,056,156612056,Singko
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,057,156612057,Siolakan
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,058,156612058,Siundoh
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,059,156612059,Siowing
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,060,156612060,Sipanding
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,061,156612061,Sisangat
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,065,156612065,South Musu Laud
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,066,156612066,South Silumpak
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,067,156612067,Southwestern Bulikullul
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,069,156612069,Subah Buaya
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,070,156612070,Tampakan Laminusa
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,071,156612071,Tengah Laminusa
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,072,156612072,Tong Laminusa
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,073,156612073,Tong-tong
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,074,156612074,Tonglabah
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,075,156612075,Tubig Kutah
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,076,156612076,Tulling
15,150000000,ARMM,66,156600000,SULU,12,156612000,SIASI,080,156612080,Puukan Laminusa
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,001,156613001,Andalan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,002,156613002,Bagsak
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,003,156613003,Bandang
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,004,156613004,Bilaan (Pob.)
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,007,156613007,Bud Bunga
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,008,156613008,Buntod
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,009,156613009,Buroh
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,010,156613010,Dalih
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,011,156613011,Gata
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,014,156613014,Kabatuhan Tiis
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,015,156613015,Kabungkol
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,016,156613016,Kagay
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,017,156613017,Kahawa
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,018,156613018,Kandaga
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,019,156613019,Kanlibot
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,020,156613020,Kiutaan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,021,156613021,Kuhaw
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,023,156613023,Kulamboh
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,024,156613024,Kuttong
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,025,156613025,Lagtoh
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,026,156613026,Lambanah
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,027,156613027,Liban
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,028,156613028,Liu-Bud Pantao
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,029,156613029,Lower Binuang
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,030,156613030,Lower Kamuntayan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,031,156613031,Lower Laus
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,032,156613032,Lower Sinumaan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,033,156613033,Lower Talipao
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,035,156613035,Lumbayao
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,036,156613036,Lumping Pigih Daho
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,037,156613037,Lungkiaban
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,038,156613038,Mabahay
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,039,156613039,Mahala
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,040,156613040,Mampallam
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,041,156613041,Marsada
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,042,156613042,Mauboh
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,043,156613043,Mungit-mungit
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,044,156613044,Niog-Sangahan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,045,156613045,Pantao
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,047,156613047,Samak
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,048,156613048,Talipao Proper
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,049,156613049,Tampakan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,051,156613051,Tiis
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,052,156613052,Tinggah
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,053,156613053,Tubod
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,054,156613054,Tuyang
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,055,156613055,Upper Kamuntayan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,056,156613056,Upper Laus
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,057,156613057,Upper Sinumaan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,058,156613058,Upper Talipao
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,059,156613059,Kabatuhan Bilaan
15,150000000,ARMM,66,156600000,SULU,13,156613000,TALIPAO,060,156613060,Upper Binuang
15,150000000,ARMM,66,156600000,SULU,14,156614000,TAPUL,003,156614003,Banting
15,150000000,ARMM,66,156600000,SULU,14,156614000,TAPUL,010,156614010,Hawan
15,150000000,ARMM,66,156600000,SULU,14,156614000,TAPUL,013,156614013,Alu-Kabingaan
15,150000000,ARMM,66,156600000,SULU,14,156614000,TAPUL,014,156614014,Kalang (Pob.)
15,150000000,ARMM,66,156600000,SULU,14,156614000,TAPUL,016,156614016,Kamaunggi
